Date,Close,Estimated_PE
2024-08-14 04:00:00+00:00,118.0360565186,33.628506130655275
2024-08-15 04:00:00+00:00,122.8142776489,34.989822691994306
2024-08-16 04:00:00+00:00,124.5336227417,35.47966459877493
2024-08-19 04:00:00+00:00,129.9516296387,37.023256307321944
2024-08-20 04:00:00+00:00,127.2026367188,36.240067441253565
2024-08-21 04:00:00+00:00,128.4521789551,36.59606238037038
2024-08-22 04:00:00+00:00,123.6939468384,35.24044069470086
2024-08-23 04:00:00+00:00,129.3218383789,36.84382859797721
2024-08-26 04:00:00+00:00,126.4129333496,36.01508072638177
2024-08-27 04:00:00+00:00,128.2522583008,36.53910492900285
2024-08-28 04:00:00+00:00,125.5632553101,35.77300721085471
2024-08-29 04:00:00+00:00,117.5462341309,33.488955592849
2024-08-30 04:00:00+00:00,119.3255767822,33.995890821139604
2024-09-03 04:00:00+00:00,107.9598007202,30.757777982962963
2024-09-04 04:00:00+00:00,106.1704711914,30.247997490427352
2024-09-05 04:00:00+00:00,107.1700973511,30.53279126811966
2024-09-06 04:00:00+00:00,102.7917327881,29.28539395672365
2024-09-09 04:00:00+00:00,106.4303741455,30.322043916096867
2024-09-10 04:00:00+00:00,108.0597610474,30.78625670866097
2024-09-11 04:00:00+00:00,116.8664855957,33.29529504150997
2024-09-12 04:00:00+00:00,119.1058502197,33.933290660883195
2024-09-13 04:00:00+00:00,119.0658569336,33.92189656227921
2024-09-16 04:00:00+00:00,116.7465209961,33.261117092905984
2024-09-17 04:00:00+00:00,115.5568618774,32.92218287105413
2024-09-18 04:00:00+00:00,113.3374938965,32.28988430099715
2024-09-19 04:00:00+00:00,117.8362121582,33.5715704154416
2024-09-20 04:00:00+00:00,115.9667510986,33.03896042695157
2024-09-23 04:00:00+00:00,116.2266769409,33.11301337347579
2024-09-24 04:00:00+00:00,120.835357666,34.42602782507122
2024-09-25 04:00:00+00:00,123.4745941162,35.17794704165242
2024-09-26 04:00:00+00:00,124.0044403076,35.328900372535614
2024-09-27 04:00:00+00:00,121.3652038574,34.57698115595442
2024-09-30 04:00:00+00:00,121.4051895142,34.588373080968665
2024-10-01 04:00:00+00:00,116.9664611816,33.32377811441596
2024-10-02 04:00:00+00:00,118.8159255981,33.85069105358974
2024-10-03 04:00:00+00:00,122.814781189,34.989966150712256
2024-10-04 04:00:00+00:00,124.884185791,35.579540111396014
2024-10-07 04:00:00+00:00,127.6833877563,36.37703354880342
2024-10-08 04:00:00+00:00,132.8518981934,37.8495436448433
2024-10-09 04:00:00+00:00,132.6119537354,37.78118340039886
2024-10-10 04:00:00+00:00,134.7713470459,38.396395169772084
2024-10-11 04:00:00+00:00,134.7613677979,38.39355207917379
2024-10-14 04:00:00+00:00,138.0304412842,39.32491204678063
2024-10-15 04:00:00+00:00,131.562286377,37.48213287094017
2024-10-16 04:00:00+00:00,135.6810913086,38.65558156940171
2024-10-17 04:00:00+00:00,136.8907470703,39.00021284054131
2024-10-18 04:00:00+00:00,137.96043396,39.30496694017094
2024-10-21 04:00:00+00:00,143.6688079834,40.93128432575499
2024-10-22 04:00:00+00:00,143.5488433838,40.897106377151
2024-10-23 04:00:00+00:00,139.5199890137,39.74928461928776
2024-10-24 04:00:00+00:00,140.3697509766,39.991382044615385
2024-10-25 04:00:00+00:00,141.499420166,40.31322511851852
2024-10-28 04:00:00+00:00,140.4797363281,40.02271690259259
2024-10-29 04:00:00+00:00,141.2095031738,40.230627684843306
2024-10-30 04:00:00+00:00,139.3000488281,39.68662359774929
2024-10-31 04:00:00+00:00,132.7219390869,37.812518258376066
2024-11-01 04:00:00+00:00,135.3611907959,38.564441822193736
2024-11-04 05:00:00+00:00,136.0110015869,38.74957310168091
2024-11-05 05:00:00+00:00,139.8698883057,39.84897102726496
2024-11-06 05:00:00+00:00,145.5682525635,41.47243662777778
2024-11-07 05:00:00+00:00,148.8373413086,42.40380094262109
2024-11-08 05:00:00+00:00,147.5876922607,42.047775572849005
2024-11-11 05:00:00+00:00,145.2183380127,41.3727458725641
2024-11-12 05:00:00+00:00,148.2474822998,42.23574994296297
2024-11-13 05:00:00+00:00,146.2280731201,41.660419692336184
2024-11-14 05:00:00+00:00,146.7179107666,41.79997457737892
2024-11-15 05:00:00+00:00,141.9392852783,40.43854281433048
2024-11-18 05:00:00+00:00,140.1098022461,39.91732257723647
2024-11-19 05:00:00+00:00,146.9678497314,41.87118225965813
2024-11-20 05:00:00+00:00,145.8481750488,41.55218662358974
2024-11-21 05:00:00+00:00,146.6279602051,41.77434763678063
2024-11-22 05:00:00+00:00,141.909286499,40.429996153561255
2024-11-25 05:00:00+00:00,135.9810028076,38.74102644091168
2024-11-26 05:00:00+00:00,136.8807525635,38.997365402706556
2024-11-27 05:00:00+00:00,135.3011932373,38.547348500655275
2024-11-29 05:00:00+00:00,138.2103729248,39.376174622450144
2024-12-02 05:00:00+00:00,138.5902557373,39.48440334396012
2024-12-03 05:00:00+00:00,140.2198028564,39.948661782450145
2024-12-04 05:00:00+00:00,145.0984039307,41.338576618433045
2024-12-05 05:00:00+00:00,145.0284118652,41.318635859031346
2024-12-06 05:00:00+00:00,142.4089813232,40.57235935133904
2024-12-09 05:00:00+00:00,138.7797546387,39.53839163495727
2024-12-10 05:00:00+00:00,135.0405883789,38.473102102250714
2024-12-11 05:00:00+00:00,139.2796478271,39.680811346752144
2024-12-12 05:00:00+00:00,137.3100891113,39.11968350749287
2024-12-13 05:00:00+00:00,134.2207641602,38.23953394877493
2024-12-16 05:00:00+00:00,131.9712371826,37.59864307196581
2024-12-17 05:00:00+00:00,130.3616027832,37.140057772991454
2024-12-18 05:00:00+00:00,128.8819274902,36.71849786045585
2024-12-19 05:00:00+00:00,130.6515197754,37.22265520666667
2024-12-20 05:00:00+00:00,134.6706542969,38.36770777689459
2024-12-23 05:00:00+00:00,139.6395721436,39.78335388706553
2024-12-24 05:00:00+00:00,140.1894683838,39.940019482564104
2024-12-26 05:00:00+00:00,139.899520874,39.857413354415954
2024-12-27 05:00:00+00:00,136.9801635742,39.025687627977206
2024-12-30 05:00:00+00:00,137.4600524902,39.162408116866104
2024-12-31 05:00:00+00:00,134.2607574463,38.25092804737892
2025-01-02 05:00:00+00:00,138.279876709,39.395976270370376
2025-01-03 05:00:00+00:00,144.4385375977,41.15058051216524
2025-01-06 05:00:00+00:00,149.3974456787,42.563374837236466
2025-01-07 05:00:00+00:00,140.1094665527,39.917226938091176
2025-01-08 05:00:00+00:00,140.0794830322,39.908684624558404
2025-01-10 05:00:00+00:00,135.8804168701,38.71236947866097
2025-01-13 05:00:00+00:00,133.2009887695,37.9489996494302
2025-01-14 05:00:00+00:00,131.7312927246,37.53028282752137
2025-01-15 05:00:00+00:00,136.2103424072,38.806365358176635
2025-01-16 05:00:00+00:00,133.5409088135,38.045842966809126
2025-01-17 05:00:00+00:00,137.6800079346,39.22507348564103
2025-01-21 05:00:00+00:00,140.799331665,40.11376970512821
2025-01-22 05:00:00+00:00,147.0379943848,41.89116649139601
2025-01-23 05:00:00+00:00,147.1879425049,41.93388675353277
2025-01-24 05:00:00+00:00,142.5889282227,40.623626274273505
2025-01-27 05:00:00+00:00,118.394203186,33.73054221823362
2025-01-28 05:00:00+00:00,128.9619140625,36.74128605769231
2025-01-29 05:00:00+00:00,123.6730575562,35.23448933225072
2025-01-30 05:00:00+00:00,124.6228561401,35.50508721940171
2025-01-31 05:00:00+00:00,120.0438537598,34.20052813669516
2025-02-03 05:00:00+00:00,116.6345977783,33.22923013626781
2025-02-04 05:00:00+00:00,118.6241607666,33.79605719846154
2025-02-05 05:00:00+00:00,124.8028182983,35.55635848954416
2025-02-06 05:00:00+00:00,128.6519622803,36.65298070663818
2025-02-07 05:00:00+00:00,129.811706543,36.98339217749288
2025-02-10 05:00:00+00:00,133.5409088135,38.045842966809126
2025-02-11 05:00:00+00:00,132.7710876465,37.826520697008554
2025-02-12 05:00:00+00:00,131.1114349365,37.353685167094014
2025-02-13 05:00:00+00:00,135.2605285645,38.535763123789174
2025-02-14 05:00:00+00:00,138.8197631836,39.54979008079773
2025-02-18 05:00:00+00:00,139.369644165,39.70645132905983
2025-02-19 05:00:00+00:00,139.1996765137,39.65802749678063
2025-02-20 05:00:00+00:00,140.0794830322,39.908684624558404
2025-02-21 05:00:00+00:00,134.4007110596,38.290800871680915
2025-02-24 05:00:00+00:00,130.2516326904,37.10872726222222
2025-02-25 05:00:00+00:00,126.6024246216,36.06906684376069
2025-02-26 05:00:00+00:00,131.2514190674,37.39356668586895
2025-02-27 05:00:00+00:00,120.123840332,34.223316333903135
2025-02-28 05:00:00+00:00,124.892791748,35.58199195099715
2025-03-03 05:00:00+00:00,114.03515625,32.488648504273506
2025-03-04 05:00:00+00:00,115.9647369385,33.038386592165246
2025-03-05 05:00:00+00:00,117.2744598389,33.41152701962963
2025-03-06 05:00:00+00:00,110.5459213257,31.49456448025641
2025-03-07 05:00:00+00:00,112.6654586792,32.09842127612536
2025-03-10 04:00:00+00:00,106.9566955566,30.471993036068376
2025-03-11 04:00:00+00:00,108.7363128662,30.979006514586896
2025-03-12 04:00:00+00:00,115.725440979,32.97021110512821
2025-03-13 04:00:00+00:00,115.5654602051,32.92463253706553
2025-03-14 04:00:00+00:00,121.6546936035,34.659456867094015
2025-03-17 04:00:00+00:00,119.5149612427,34.049846507891736
2025-03-18 04:00:00+00:00,115.415473938,32.88190140683761
2025-03-19 04:00:00+00:00,117.5052032471,33.47726588236468
2025-03-20 04:00:00+00:00,118.515083313,33.7649810008547
2025-03-21 04:00:00+00:00,117.6851882935,33.528543673361824
2025-03-24 04:00:00+00:00,121.3947296143,34.58539305250713
2025-03-25 04:00:00+00:00,120.6748199463,34.38029058299146
2025-03-26 04:00:00+00:00,113.7456893921,32.40617931398861
2025-03-27 04:00:00+00:00,111.415977478,31.742443725925927
2025-03-28 04:00:00+00:00,109.6561965942,31.24108165076923
2025-03-31 04:00:00+00:00,108.3663635254,30.873607841994303
2025-04-01 04:00:00+00:00,110.1361465454,31.37781952860399
2025-04-02 04:00:00+00:00,110.4061050415,31.45473078105413
2025-04-03 04:00:00+00:00,101.7872009277,28.999202543504275
2025-04-04 04:00:00+00:00,94.2981338501,26.86556519945869
2025-04-07 04:00:00+00:00,97.6277084351,27.81416194732194
2025-04-08 04:00:00+00:00,96.2878875732,27.432446602051282
2025-04-09 04:00:00+00:00,114.315612793,32.568550653276354
2025-04-10 04:00:00+00:00,107.5564651489,30.642867563789178
2025-04-11 04:00:00+00:00,110.9160385132,31.600010972421654
2025-04-14 04:00:00+00:00,110.6960678101,31.53734125643875
2025-04-15 04:00:00+00:00,112.1858825684,31.96178990552707
2025-04-16 04:00:00+00:00,104.476852417,29.76548501908832
2025-04-17 04:00:00+00:00,101.4772262573,28.910890671595443
2025-04-21 04:00:00+00:00,96.8978118896,27.60621421356126
2025-04-22 04:00:00+00:00,98.8775558472,28.17024383111111
2025-04-23 04:00:00+00:00,102.6970748901,29.258425894615385
2025-04-24 04:00:00+00:00,106.4166030884,30.318120538005697
2025-04-25 04:00:00+00:00,110.9960403442,31.6228035168661
2025-04-28 04:00:00+00:00,108.7163162231,30.973309465270656
2025-04-29 04:00:00+00:00,109.0062789917,31.055919940655272
2025-04-30 04:00:00+00:00,108.9062957764,31.027434694131056
2025-05-01 04:00:00+00:00,111.595954895,31.793719343304847
2025-05-02 04:00:00+00:00,114.4855957031,32.61697883279203
2025-05-05 04:00:00+00:00,113.8056793213,32.423270461908835
2025-05-06 04:00:00+00:00,113.525718689,32.3435095980057
2025-05-07 04:00:00+00:00,117.0452728271,33.346231574672366
2025-05-08 04:00:00+00:00,117.3552398682,33.43454127299145
2025-05-09 04:00:00+00:00,116.6353225708,33.22943662985755
2025-05-12 04:00:00+00:00,122.9845275879,35.03832694811966
2025-05-13 04:00:00+00:00,129.9136505127,37.01243604350427
2025-05-14 04:00:00+00:00,135.3229675293,38.553552002649575
2025-05-15 04:00:00+00:00,134.8130340576,38.40827181128205
2025-05-16 04:00:00+00:00,135.3829650879,38.570645324188035
2025-05-19 04:00:00+00:00,135.552947998,38.61907350370371
2025-05-20 04:00:00+00:00,134.3630981445,38.28008494145299
2025-05-21 04:00:00+00:00,131.783416748,37.54513297663818
2025-05-22 04:00:00+00:00,132.813293457,37.838545144444446
2025-05-23 04:00:00+00:00,131.2734832764,37.399852785299146
2025-05-27 04:00:00+00:00,135.4829406738,38.59912839709401
2025-05-28 04:00:00+00:00,134.7930450439,38.40257693558405
2025-05-29 04:00:00+00:00,139.1725006104,39.650285074188034
2025-05-30 04:00:00+00:00,135.1130065918,38.4937340717379
2025-06-02 04:00:00+00:00,137.3627166748,39.134677115327634
2025-06-03 04:00:00+00:00,141.2022247314,40.22855405452992
2025-06-04 04:00:00+00:00,141.9021453857,40.42796164834758
2025-06-05 04:00:00+00:00,139.9723968506,39.878175740911686
2025-06-06 04:00:00+00:00,141.7021636963,40.37098680806268
2025-06-09 04:00:00+00:00,142.6120605469,40.6302166800285
2025-06-10 04:00:00+00:00,143.9418945312,41.00908676102564
2025-06-11 04:00:00+00:00,142.8219451904,40.690012874757834
2025-06-12 04:00:00+00:00,144.9918212891,41.308211193475785
2025-06-13 04:00:00+00:00,141.9619903564,40.445011497549864
2025-06-16 04:00:00+00:00,144.6818389893,41.219897147948714
2025-06-17 04:00:00+00:00,144.1118621826,41.05751059333333
2025-06-18 04:00:00+00:00,145.471786499,41.444953418518516
2025-06-20 04:00:00+00:00,143.8418884277,40.98059499364673
2025-06-23 04:00:00+00:00,144.1618652344,41.07175647703704
2025-06-24 04:00:00+00:00,147.8916473389,42.13437246122507
2025-06-25 04:00:00+00:00,154.3013000488,43.96048434438746
2025-06-26 04:00:00+00:00,155.0112609863,44.16275241774929
2025-06-27 04:00:00+00:00,157.741104126,44.94048550598291
2025-06-30 04:00:00+00:00,157.9810943604,45.008858792136756
2025-07-01 04:00:00+00:00,153.2913665771,43.672754010569804
2025-07-02 04:00:00+00:00,157.2411346436,44.7980440580057
2025-07-03 04:00:00+00:00,159.3310089111,45.39344983222223
2025-07-07 04:00:00+00:00,158.2310791016,45.08007951612536
2025-07-08 04:00:00+00:00,159.9909820557,45.5814763691453
2025-07-09 04:00:00+00:00,162.8708190918,46.40194276119659
2025-07-10 04:00:00+00:00,164.0907592773,46.74950406760684
2025-07-11 04:00:00+00:00,164.9107055664,46.983106998974364
2025-07-14 04:00:00+00:00,164.060760498,46.74095740683761
2025-07-15 04:00:00+00:00,170.6903686523,48.629734658774936
2025-07-16 04:00:00+00:00,171.3603363037,48.820608633532764
2025-07-17 04:00:00+00:00,172.9902496338,49.28497140564103
2025-07-18 04:00:00+00:00,172.4002838135,49.11688997535613
2025-07-21 04:00:00+00:00,171.3703460693,48.82346041860399
2025-07-22 04:00:00+00:00,167.0205841064,47.58421199612536
2025-07-23 04:00:00+00:00,170.7703704834,48.652527203247864
2025-07-24 04:00:00+00:00,173.7302093506,49.495786139772086
2025-07-25 04:00:00+00:00,173.4902191162,49.427412853618236
2025-07-28 04:00:00+00:00,176.7400360107,50.35328661273505
2025-07-29 04:00:00+00:00,175.5000915527,50.00002608339032
2025-07-30 04:00:00+00:00,179.2599029541,51.07119742282052
2025-07-31 04:00:00+00:00,177.8599700928,50.67235615179488
2025-08-01 04:00:00+00:00,173.7102050781,49.490086916837605
2025-08-04 04:00:00+00:00,179.9898529053,51.27916037188035
2025-08-05 04:00:00+00:00,178.2499389648,50.78345839452992
2025-08-06 04:00:00+00:00,179.4098815918,51.113926379430204
